96	7.70440435531526E-5
97	7.054653494631317E-5
98	9.439298866193548E-5
99	5.897503363022728E-5
100	1.3706551664280332E-4
101	5.301359388030632E-5
102	1.2604034137330718E-4
103	8.792690649203378E-5
104	9.194152200690396E-5
105	9.937549943878489E-5
106	1.3903855853555507E-4
107	1.0576280007842232E-4
108	1.3104317060653054E-4
109	8.679073021910861E-5
110	6.900558465379622E-5
111	7.32362892593346E-5
112	6.233993145911297E-5
113	1.3652229458043985E-4
114	1.418726027647589E-4
115	7.46333685119053E-5
116	1.1443377615674674E-4
117	1.1028116902669677E-4
118	1.3678199501736886E-4
119	1.0065541055217795E-4
120	9.110404073714433E-5
121	1.3405473102013872E-4
122	1.0667564042407841E-4
123	1.0107058953420282E-4
124	7.423844061845099E-5
125	1.0132188793823352E-4
126	1.2652680263116825E-4
127	1.4933510005653186E-4
128	4.976208930907358E-5
129	7.075099430138385E-5
130	1.107613937004106E-4
131	1.08225164911416E-4
132	9.144951560473901E-5
133	1.3985842090726927E-4
134	1.0006368087143286E-4
135	6.880051489592E-5
136	1.0907700969586779E-4
137	7.067386169280724E-5
138	1.3098772647527845E-4
139	8.628755185869613E-5
140	8.273761843258675E-5
141	1.3310078317278138E-4
142	1.1311887400425734E-4
143	7.055361485062815E-5
144	1.0077241814188313E-4
145	8.381622208683132E-5
146	1.3753196435537947E-4
147	6.133202859060132E-5
148	1.3492621506212542E-4
149	6.194161026393342E-5
150	6.256818003342448E-5
151	7.056981169537887E-5
152	7.307147053476753E-5
153	1.8076169598577773E-4
154	8.975524201364191E-5
155	6.216904775901832E-5
156	6.191053449714222E-5
157	8.394246308988434E-5
158	1.0753193839134741E-4
159	1.3993107074869384E-4
160	9.725540063450536E-5
161	3.559425893653033E-5
162	9.187801992766502E-5
163	8.551488930287103E-5
164	1.0559167409531661E-4
165	6.943398793307284E-5
166	1.1268994599223316E-4
167	1.1367905814141849E-4
168	1.3763052660206436E-4
169	9.916813829185309E-5
170	6.21736935806915E-5
171	9.566566418129128E-5
172	6.635338356415557E-5
173	1.0212708446857467E-4
174	9.443257334728411E-5
175	6.824681046372285E-5
176	8.093831592448232E-5
177	1.2072640439365303E-4
178	1.0147881732455688E-4
179	7.229543581469175E-5
180	8.975362900687367E-5
181	9.317152619727603E-5
182	9.613619575201372E-5
183	1.0164048641143512E-4
184	8.497938986352056E-5
185	1.345150210773294E-4
186	9.501859153220079E-5
187	1.0937533523460164E-4
188	8.591892426446231E-5
189	7.623528374563378E-5
190	7.084845732378822E-5
191	1.3846032567205486E-4
192	6.890782242757825E-5
193	1.1972102099723551E-4
194	1.1621867456407019E-4
195	9.735355142849632E-5
196	9.884373051686849E-5
197	9.85318139189925E-5
198	1.2006635354663244E-4
199	1.1389590262362353E-4
200	7.106244027065558E-5
201	1.337666501164703E-4
202	1.0786429288937769E-4
203	7.07052370948514E-5
204	6.0835844537067256E-5
205	6.886903534553594E-5
206	9.500925789301753E-5
207	1.0746623079084027E-4
208	1.5340369917581494E-4
209	1.3928945092130492E-4
210	4.6682458801215096E-5
211	6.180716777992658E-5
212	1.238868893804003E-4
213	9.31452785645376E-5
214	1.3105202267419303E-4
215	9.052046723538193E-5
216	7.467737565253575E-5
217	8.991037302502673E-5
218	9.600605498515288E-5
219	7.98818435048219E-5
220	1.5245029378419808E-4
221	1.043905513918307E-4
222	1.296975479689952E-4
223	5.5363266624065645E-5
224	1.2781069857361634E-4
225	6.54701855783399E-5
226	8.638961207291739E-5
227	1.253244951441151E-4
228	1.0288043668645023E-4
229	8.475675002658946E-5
230	1.3104967756714082E-4
231	1.4077222613732965E-4
232	7.814843002784726E-5
233	4.047382519208085E-5
234	9.096535020812459E-5
235	8.514742728548449E-5
236	7.70883782167134E-5
237	6.781926081548783E-5
238	1.8932683083904903E-4
239	9.770998436429129E-5
240	7.30687179771445E-5
241	9.497936186436883E-5
242	7.476265618251468E-5
243	8.04647823908747E-5
244	1.019069264772783E-4
245	1.348491029331875E-4
246	1.3289588740253072E-4
247	5.364951938640428E-5
248	7.371733757232971E-5
249	8.0792405380613E-5
250	8.672729892173463E-5
251	1.2029201403499289E-4
252	2.0059136692393762E-4
253	1.2469596024431836E-4
254	5.3318510050803066E-5
255	1.2156624989269E-4
256	9.619137055265318E-5
257	1.501299817740277E-4
258	1.2488671328598434E-4
259	1.166435912941111E-4
260	1.120583377135303E-4
261	8.312163855236596E-5
262	1.263034722409107E-4
263	1.1681410670425623E-4
264	1.377012844947326E-4
265	7.246791599509311E-5
266	1.1978947797198073E-4
267	9.137233444265069E-5
268	8.465289761009093E-5
269	9.700457717392598E-5
270	1.2173201192935732E-4
271	1.4506068192143498E-4
272	1.0214167435468076E-4
273	9.017327453000214E-5
274	1.518849584217813E-4
275	1.1928374744522642E-4
276	1.2679087774403395E-4
277	1.3276865450401678E-4
278	7.778100341971996E-5
279	1.1137876715818399E-4
280	1.0855575078275784E-4
281	7.939313514454415E-5
282	7.249511687528109E-5
283	1.1571568244526513E-4
284	1.0382890588511186E-4
285	1.331742809159106E-4
286	6.568094847279967E-5
287	1.3063161069747797E-4
288	9.395633362202877E-5
289	1.0873082012484649E-4
290	1.451265301219944E-4
291	9.638352180111588E-5
292	9.178128102259248E-5
293	4.367510624105136E-5
294	6.708213423697784E-5
295	5.999939882830478E-5
296	7.242585517745385E-5
297	1.2399332471461566E-4
298	1.5889393549235143E-4
299	1.276945022909637E-4
300	3.505175886376107E-5
301	1.5533113015057527E-4
302	6.823328885489196E-5
303	6.85241934056528E-5
304	8.231022556724979E-5
305	8.572883722144239E-5
306	1.0285426098100699E-4
307	8.595362252673114E-5
308	1.0708093428991607E-4
309	1.1563459297717843E-4
310	1.0466588552056801E-4
311	1.3950530182461603E-4
312	5.4771436124618835E-5
313	3.6650223492339594E-5
314	1.0858547414575587E-4
315	1.4069700199320488E-4
316	6.681145040214338E-5
317	1.3608500277606658E-4
318	9.062688481567603E-5
319	1.0926913672086598E-4
320	1.376426636942765E-4
321	9.631379618218666E-5
322	5.794929661525107E-5
323	7.628618471632482E-5
324	8.872648431875153E-5
325	1.1355728159472552E-4
326	1.1430913470797323E-4
327	1.0257723293342312E-4
328	1.3145625508151424E-4
329	1.2756063895958853E-4
330	4.8291835231172306E-5
331	1.3069249083554665E-4
332	1.510720544302339E-4
333	7.241820095987003E-5
334	9.495038031709449E-5
335	1.1188134037297073E-4
336	1.2165293953991362E-4
337	9.231043455955211E-5
338	1.7630882742708932E-4
339	7.870149324904129E-5
340	6.065146812580085E-5
341	9.382234327214645E-5
342	1.3135259816632422E-4
343	8.0696439655717E-5
344	8.885527271485585E-5
345	1.588392182558846E-4
346	1.4245988891046057E-4
347	8.782373403577329E-5
348	1.225357656993258E-4
349	1.0628708165321817E-4
350	1.1275220532541053E-4
351	1.6442397717783363E-4
352	1.3367087238334431E-4
353	9.014933929196954E-5
354	9.818151154516753E-5
355	9.031174634491546E-5
356	1.0204026060895861E-4
357	1.0415838119972572E-4
358	7.418895702354485E-5
359	7.449560574546933E-5
360	9.699402209207462E-5
361	8.262813647216383E-5
362	1.1756746855168853E-4
363	8.67622920732338E-5
364	7.957242691994281E-5
365	1.4929091520250737E-4
366	4.6000939007338255E-5
367	7.003875924847238E-5
368	9.251295436777179E-5
369	7.326618702719928E-5
370	7.822097108795704E-5
371	9.850051433404689E-5
372	1.3864428367976964E-4
373	1.1427275424709748E-4
374	1.1058988060111951E-4
375	1.5184080733785812E-4
376	9.405954221034193E-5
377	1.3628972372496786E-4
378	1.4463869437877705E-4
379	8.467498963777017E-5
380	8.668225049727269E-5
381	6.812843861121818E-5
382	1.0511570929686351E-4
383	6.623548514856647E-5
384	5.125481389777876E-5
385	1.3460638179456653E-4
386	1.1709651970432766E-4
387	9.653311094617903E-5
388	9.190599296323851E-5
389	1.2202659991746507E-4
390	9.14834752961467E-5
391	1.3282385101944584E-4
392	1.0256640500612341E-4
393	1.710524402260755E-4
394	8.891096886651496E-5
395	1.3322604375904317E-4
396	8.837546902720945E-5
397	1.0191514219629937E-4
398	9.845524509511432E-5
399	9.207845579263086E-5
400	1.4467741896526944E-4
401	1.1808035600448444E-4
402	9.977167153536387E-5
403	8.87502205354622E-5
404	1.0708703546673719E-4
405	1.254234498004257E-4
406	8.972846628177531E-5
407	1.1328825983726007E-4
408	6.051295712455222E-5
409	1.2597500523723915E-4
410	1.2075427817418802E-4
411	1.1569636936685179E-4
412	7.172457097936412E-5
413	7.812846942897282E-5
414	1.2730785710187028E-4
415	1.084219646849096E-4
416	1.0602440427766552E-4
417	1.0789628277747533E-4
418	1.7774665923005293E-4
419	8.338574794633037E-5
420	7.298341965819286E-5
421	8.126324301937695E-5
422	1.281529801444517E-4
423	7.501169440449103E-5
424	6.022519143438729E-5
425	7.202937437354684E-5
426	1.1675097173764657E-4
427	8.367138490908561E-5
428	8.705967099814959E-5
429	6.809797473146513E-5
430	1.1396348557146877E-4
431	7.719283000190315E-5
432	1.3356593117426352E-4
433	6.419211468692963E-5
434	1.0095486181237814E-4
435	1.425181488049272E-4
436	1.3432785828829474E-4
437	7.445160233352406E-5
438	1.1341373536679485E-4
439	7.4377436311305E-5
440	1.0078933429030505E-4
441	8.29067958587141E-5
442	1.440622747011022E-4
443	1.387935599934201E-4
444	9.411724364926407E-5
445	1.3687404205068018E-4
